user_id,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified
1472622967322562576,Sun Dec 19 17:41:00 +0000 2021,,"Lake Forest, IL",114,KiserRod,711,532,False
1549778070760001544,Wed Jul 20 15:28:03 +0000 2022,,,17,Mackeym49055503,2742,485,False
1586873335174029312,Mon Oct 31 00:11:30 +0000 2022,"Dogs are awesome, MAGA to the core, Follower of Christ","Chicago, IL",18,James59225185,313,834,False
1568399122138537985,Sat Sep 10 00:41:27 +0000 2022,"small businessman, father and grandfather",,59,HappyinAZ3,668,1600,False
1117734006,Thu Jan 24 21:03:14 +0000 2013,We have the largest light bulb inventory in the Pacific Northwest which makes us the leaders in specialty lighting!!,"Seattle, WA",130,PacificLamp206,750,280,False
1598487395988561922,Fri Dec 02 01:23:47 +0000 2022,,,6,GregMilne19,36,84,False
1523455648360538112,Mon May 09 00:12:12 +0000 2022,,,28,ChrisSt61561486,13347,3553,False
1570516748448763904,Thu Sep 15 20:56:05 +0000 2022,Husband • Father • Artist • WIDE AWAKE not woke! Thank you @ElonMusk! TRUMP 2024🇺🇸,Somewhere in Massachusetts,36,ken16020977,1845,808,False
2334438835,Sun Feb 09 03:02:15 +0000 2014,,,26,blandawn,1776,5890,False
1523134974316187649,Sun May 08 02:58:30 +0000 2022,,,9,metalmongoose01,268,530,False
1595285385105575936,Wed Nov 23 05:18:32 +0000 2022,,,6,Ollolid,21,196,False
1587128533637283840,Mon Oct 31 17:05:26 +0000 2022,"US Army (Ret). Jesus Christ, Family, Football GS-GATA, Physical Fitness, Hard Work and the Great Outdoors. Peace Through Strength. Philippians 4:13","Treutlen County, Georgia",23,Scooter_D_48,89,600,False
1519060733446791169,Tue Apr 26 21:08:09 +0000 2022,the fisherman,Maine,2,ddodco2,209,412,False
1524038466899689477,Tue May 10 14:48:07 +0000 2022,"Never wanted perfect, just real.  My life mission is to help others find emotional balance in their own lives with my divine gifts and coaching abilities.","Lebanon, MO",13,TinaNav06186977,21,63,False
1487065647943061507,Fri Jan 28 14:11:22 +0000 2022,,"Fresno, CA",13,WagonerLonnie,123,397,False
1519338390814085122,Wed Apr 27 15:35:59 +0000 2022,conservative grandma,,151,Jeanneallana9,8837,25249,False
1884435228,Thu Sep 19 21:36:47 +0000 2013,,,1,ctrover12,971,8,False
329298596,Mon Jul 04 21:05:56 +0000 2011,,,20,thekidx6,8704,2500,False
1481067529275523073,Wed Jan 12 01:05:12 +0000 2022,moderate enough to irritate all sides,Earth,17,cRalifonia,104,821,False
859417832127332357,Tue May 02 14:42:33 +0000 2017,The world is mad...fun. Ride the snake.,,215,OuttaTownCap,18880,8286,False
1158793185113575428,Tue Aug 06 17:33:19 +0000 2019,"We are the dogs fighting to the death, and twitter is the ring owner charging advertisers to watch","Georgia, USA",39,MindPublic,3975,2914,False
309165457,Wed Jun 01 16:55:49 +0000 2011,Free speech is my right to say what you don't want to hear,"Denver, Colorado",2012,vekkpakk,6596,6,False
1501631467939639300,Wed Mar 09 18:50:34 +0000 2022,📰 News by the People -https://t.co/Spw17zvtNv Create & share news for free. We believe 99% of politicians (left & right) are bad for the American people,,377,argo_times,181684,4,False
1550207783814979590,Thu Jul 21 19:56:10 +0000 2022,"Musician, retired psychotherapist, family man, soldier",,48,Louis05668151,999,129,False
1597959166034907137,Wed Nov 30 14:22:36 +0000 2022,,,3,justmeusa22,3,17,False
1518824512799838214,Tue Apr 26 05:30:12 +0000 2022,"I'm a real homebody, I like to go out occasionally,  have a good time and conversate with other people on my level.",,5,LouisPe22985561,99,238,False
63555364,Thu Aug 06 22:08:27 +0000 2009,Somebody's dad and son,Maryland,82,tchanta,12142,2765,False
1592551029676986369,Tue Nov 15 16:12:24 +0000 2022,"Student at Weber State University - on the path to becoming a public school teacher. I love being with my family, having fun, and making sense of the world.",Near SLC Utah,12,WittNelsen,226,628,False
703275228172931072,Fri Feb 26 17:47:35 +0000 2016,"I am a food blogger Slice of Taste, and owner of TarBox Hollow Poultry https://t.co/hs1TJXphGE I contribute to Homestead Hustle and Grit Magazine.",Northeast Nebraska,28,sliceoftaste,300,1807,False
1595525540202569743,Wed Nov 23 21:13:26 +0000 2022,"BS in Computer Science & Engineering from Princeton 2015
MS in Computer Science from Stanford 2017
AI, Cyber Security, Theoretical Computer Science enthusiast","Newark, Maryland",62,Novaordo92,42,3,False
339831428,Thu Jul 21 18:42:11 +0000 2011,"Ultra MAGA Deplorable- Followed by James Woods,Ted Cruz,Lara Logan,Dinesh,Juanita Broaddrick+. Cry harder Dems/I’ll ALWAYS be MAGA. #GoDawgs",The South ,25443,SeldenGADawgs,420142,18386,False
1232448589751779328,Tue Feb 25 23:35:08 +0000 2020,,,2,Celine50508413,576,410,False
1485968326794874884,Tue Jan 25 13:31:54 +0000 2022,"Thinking in the tank.
Pianist.",,40,ronsturdevant4,2915,2594,False
1527255367188680710,Thu May 19 11:51:00 +0000 2022,,,0,KCX04048599,25,4,False
2393345702,Sun Mar 16 22:18:36 +0000 2014,"Retired @ Fort Home, Sargent First Class, Senior NCO, U.S. Army.   Freelance Photographer, The Tombstone Photographer, Master Mason, Partner Spotted Eagle LLC","Sierra Vista, & Tombstone, AZ",8,harrj1234,50,28,False
1374504221203070979,Tue Mar 23 23:32:23 +0000 2021,"I don't care, do you. Not a Bot. I dont want followers, Im not Jesus. Just a person with opinions in a world where you can be canceled for having free thought.",The greatest Country: U.S.A.,112,eyedontcaredoy1,2054,1679,False
1519492811049086976,Thu Apr 28 01:45:17 +0000 2022,,,93,GordonPiszar,351,709,False
1587871242534658052,Wed Nov 02 18:17:03 +0000 2022,Maga patriot --🇺🇸🇺🇸🇺🇸 --Ohio State Buckeyes 🏈🏈🏈🏈 Golfer🏌️‍♂️🏌️‍♂️⛳⛳⛳,"Ohio, USA",456,Kenosabe1969,1566,1064,False
1459876234133921792,Sun Nov 14 13:30:18 +0000 2021,,,5,JacquelineNaz15,514,3078,False
1519131688500142081,Wed Apr 27 01:50:27 +0000 2022,,,8,TommySc20346014,674,1211,False
130522971,Wed Apr 07 14:50:39 +0000 2010,Retired and traveling...,"The Bronx, NY, USA",27,Nylsa17,13562,1072,False
1586303838839095296,Sat Oct 29 10:28:40 +0000 2022,,,3,clevechesson1,64,29,False
1588823372816842752,Sat Nov 05 09:19:52 +0000 2022,"Amateur writer, Manufacturer, Student for Teaching attempting 2 masters and taking a long time.  Republican moderate/Father of 2/Husband/Brother",Northwest Minnesota,40,ChrisCoolyard,2576,796,False
1523459673491480576,Mon May 09 00:28:31 +0000 2022,,,50,bruceash12,12320,4744,False
322948663,Fri Jun 24 00:47:13 +0000 2011,"Semi Retired, nervous about the future of our country, mostly for our children and grandchildren. Our country needs to get back to good old fashioned values.","Show Low,  AZ",34,Kate2011Kate,1165,95,False
1575234941947740160,Wed Sep 28 21:28:01 +0000 2022,,,4,JohnIoane14,308,94,False
833259260498702336,Sun Feb 19 10:17:43 +0000 2017,,By By,4,manfromuncle422,177,15,False
1479910631495057412,Sat Jan 08 20:19:51 +0000 2022,I love sports,Florida,229,IvanMor95001511,22218,15640,False
1459641491161239552,Sat Nov 13 21:57:29 +0000 2021,Your outrage is not real. You didn’t care until you were told to. Activism is a way for the useless to feel important.,,23,ItsAnOrangySky,6411,1461,False
1518869725912178689,Tue Apr 26 08:31:13 +0000 2022,Super PATRIOT,,12,annwestover25,3501,45,False
110825926,Tue Feb 02 22:24:24 +0000 2010,,,207,Rein2345,4872,67971,False
1486524844258652160,Thu Jan 27 02:22:22 +0000 2022,,,5,TracyJarman7,526,616,False
1444884971672387584,Mon Oct 04 04:40:37 +0000 2021,,"Rancho Cucamonga, CA",5,Bajacruising,119,446,False
1598904370384584706,Sat Dec 03 04:58:29 +0000 2022,"Proud American, Proud Kentuckian, Proud Republican

Only a fool can't see what Joe Biden has done to this country!
💯💯💯💯💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",See above ,9,GoodOleBoy71,42,53,False
157525113,Sun Jun 20 02:44:41 +0000 2010,"Editor at #JesusIsNOTaRepublican
Political and Religious Irony",Midwest,694,LeftneckJesus,47283,22022,False
1053022427804983296,Thu Oct 18 20:38:05 +0000 2018,"44 years Law enforcement,  11 k9/Swat and 33 years Detective.","Virginia, USA",3,GaryDayton4,416,627,False
1591553206110273537,Sat Nov 12 22:07:41 +0000 2022,,,2,BruceThom9,12,7,False
1546480986090680323,Mon Jul 11 13:06:35 +0000 2022,ALWAYS checking the truth in every persons WORDS and ACTIONS on their network comments. I LOVE it when they cannot respond with TRUE facts!,,24,tonyfailrocket1,487,286,False
1510959062225203204,Mon Apr 04 12:35:34 +0000 2022,"Potter , Farmer , Rancher ,teacher",,31,DyAnn63057174,2391,1620,False
1598685310644154368,Fri Dec 02 14:29:10 +0000 2022,,,0,CocoEN1010,30,14,False
1198312804614365186,Sat Nov 23 18:50:18 +0000 2019,Married Christian woman retired. Trump Supporter! I  honor and respect all armed forces.  Thank you to all armed forces and Police.   Trump Won,,476,April99254098,5455,6789,False
1492593429825703937,Sat Feb 12 20:16:37 +0000 2022,"old person, grandma, mom","Arizona, USA",63,syleeone7,2667,4543,False
1589160702790569985,Sun Nov 06 07:41:42 +0000 2022,,,13,rogerdery62,693,869,False
928262158055591936,Wed Nov 08 14:05:19 +0000 2017,News,"Wellington, FL",16,ChatCloud2018,1344,319,False
1586002365953593349,Fri Oct 28 14:31:35 +0000 2022,"Proud Conservative, Military Vet, Retiree. Supports all races and sexual choices, but there are only two genders. Be you, but don't demand others approve.",Florida/Illinois,5,chibooey,209,537,False
719676339436003330,Mon Apr 11 23:59:45 +0000 2016,,Florida ,322,dock1942,22970,21180,False
1311185396,Thu Mar 28 16:58:36 +0000 2013,"Be fair, have faith & balance this faith fun.",,9,TBattiss,1010,3388,False
1587196937702440962,Mon Oct 31 21:38:05 +0000 2022,,,7,LadyGolfer65,540,1833,False
19323269,Thu Jan 22 03:14:48 +0000 2009,;ove all there products use it espcially on feet and nails so nice to use only one product that works,Ohio,95,peachy62,7106,47,False
1586081648508018694,Fri Oct 28 19:45:44 +0000 2022,,,0,BHam880,221,79,False
1592595924114628620,Tue Nov 15 19:11:36 +0000 2022,,,0,atande1951,31,9,False
1594926774042836992,Tue Nov 22 05:33:03 +0000 2022,,,0,AButyl6,68,82,False
1631847450,Tue Jul 30 03:10:51 +0000 2013,,,4,Igob4uJimmy,1999,11,False
109472756,Fri Jan 29 04:44:23 +0000 2010,"Servant of Jesus.  Father.  Pastor.  Former Brass Player (Tuba, Trombone, Euphonium).  St. Louis Cardinals Baseball Fan, motorcyclist #Tuba #Trombone #Bass","Leadwood, MO",354,BrassPlayer2014,7887,31386,False
1588507882714284032,Fri Nov 04 12:28:04 +0000 2022,,,1,PaulFogt,329,217,False
1593103951456391170,Thu Nov 17 04:49:33 +0000 2022,,,0,RockerchicVal,28,28,False
1578552308866375680,Sat Oct 08 01:06:47 +0000 2022,,,9,Patgrinnan1,286,1969,False
1439704604950900742,Sun Sep 19 21:39:42 +0000 2021,Dynamic creator of enlightening experiences & content,,18,thyme4real,770,680,False
1587055120235241472,Mon Oct 31 12:13:34 +0000 2022,Antiques,"New Jersey, USA",3,hew39012675,24,11,False
2730106369,Wed Aug 13 18:51:05 +0000 2014,I am a dreamer...a seeker of truth.. a singer song writer...,,37,starahv1,7262,3737,False
1585593619901284356,Thu Oct 27 11:26:07 +0000 2022,"Sailing my life away.  Proud American, lover of life in America.  Strong Republican for the good ones.",,154,TakeiteasySV,3852,4494,False
1366425278638137345,Mon Mar 01 16:29:26 +0000 2021,WINNING,"Florida, USA",23,CommunistDemoc4,13182,7258,False
458525203,Sun Jan 08 17:22:58 +0000 2012,"Born in Houston ,Went to Viet nam,married a wonderful lady Vickie Rodeoed for a living till 85,Cattle broker and team roper till now . Living in Grandview Tex",Grandview Texas,9,BillTyer,1404,930,False
1499604723741122579,Fri Mar 04 04:37:55 +0000 2022,,,1,BobWysocki4,632,2,False
1515078186190659587,Fri Apr 15 21:23:31 +0000 2022,Kind liberal who believes that every American has the right to freedom of speech! Including liberals and conservatives without having what we think deleted.,,0,Kmyonko1560,17,22,False
1588341434142392321,Fri Nov 04 01:25:42 +0000 2022,RadarMP,,0,DeborahCales890,18,90,False
1588014161778601985,Thu Nov 03 03:46:48 +0000 2022,Mine has been a coincidental life where I found myself a witness to major crimes people still ponder today as they were never really investigated nor solved.,,7,mysterriyes,778,212,False
1515664077925801988,Sun Apr 17 12:11:06 +0000 2022,Husbandfatherpapa,,16,gtrup01,648,309,False
1518695825915977734,Mon Apr 25 20:58:32 +0000 2022,"Retired Nurse, who loves every day!",,1,vipie1951,92,72,False
1588601336593104897,Fri Nov 04 18:38:42 +0000 2022,,,0,Batsomax,41,58,False
1519365729002262530,Wed Apr 27 17:21:18 +0000 2022,"Gray haired, old, retired guy",,4,CurtisW66773120,458,1,False
1518864328975425536,Tue Apr 26 08:07:59 +0000 2022,,,22,Tigerbear_7,2250,7028,False
1140550132884070401,Mon Jun 17 09:21:56 +0000 2019,,,13,thomaslew13,6423,0,False
1501631467939639300,Wed Mar 09 18:50:34 +0000 2022,📰 News by the People -https://t.co/Spw17zvtNv Create & share news for free. We believe 99% of politicians (left & right) are bad for the American people,,377,argo_times,181684,4,False
125069088,Sun Mar 21 15:38:27 +0000 2010,Economics. Mississippi State. Jiu Jitsu.  Married to @lyradnoel,"Franklin, TN USA",515,AdamVassGal,10571,2957,False
1497654363166289924,Sat Feb 26 19:26:49 +0000 2022,American constitutional conservative,,124,AmericanPolit76,10839,15013,False
54424983,Tue Jul 07 02:47:33 +0000 2009,Luv the Fam. Atlien. #BattleATL #DirtyBirds #UABAlum Que4Life Physicist by trade treating cancer. Tweetacologist is my side hustle.,Atlanta,2557,LilHulkQ,151875,103468,False
414977644,Thu Nov 17 18:55:37 +0000 2011,speaker of truth,Alpha Centauri,142,htmdnl,17055,44305,False
31118213,Tue Apr 14 13:15:00 +0000 2009,"Musician, technologist, creative progressive thinker, Social-Liberal optimist w/intent to make the world worthy of its children. Got my eye on the players.","Arlington, WA",1275,GenX_Futurist,62858,3518,False
1563904151184097282,Sun Aug 28 14:59:55 +0000 2022,"Our Custom glitter gel has a puzzle piece, a signature for my daughter. She is nonverbal autistic. We hope to raise awareness of Autism and special needs🧩💕","Ashland, KY",3,LoveHasNoWords2,20,5,False
841619868923314177,Tue Mar 14 11:59:48 +0000 2017,,,25,DavidWo15416040,51717,73,False
1562620150527844352,Thu Aug 25 01:58:50 +0000 2022,"University of Cincinnati - Class of 1978. 
Revenue Officer (Retired) Internal Revenue Service.","Chillicothe, OH",2,george21roadru1,18,172,False
511178439,Fri Mar 02 01:40:59 +0000 2012,,,5,PatriciaColem65,1484,196,False
551023655,Wed Apr 11 14:14:11 +0000 2012,,,13,hankray1,110,42,False
949030469546512386,Thu Jan 04 21:31:10 +0000 2018,"South Jersey born,raised, love the Phillies, ret USAF, ret Baccarat Dealer,  ret DJ, Gloucester Cath HS 77 Grad, now Smokey Mtns",Earth,84,Scottmaier221,1840,2004,False
115764208,Fri Feb 19 21:30:43 +0000 2010,,palm desert,2,fcplott,50,22,False
1587105896701706240,Mon Oct 31 15:35:39 +0000 2022,,,1,EarleSm16713113,19,12,False
1344790025108652033,Thu Dec 31 23:38:54 +0000 2020,"God fearing, family loving, conservative",,1780,FirminSheila,38207,19666,False
1357400972427890688,Thu Feb 04 18:49:58 +0000 2021,"Just an average Single guy, in a below average dating pool..",,4,JoshuaM68293324,5,3,False
1476671121957265419,Thu Dec 30 21:47:17 +0000 2021,,,5,dhbanker54,156,578,False
1496172441755951106,Tue Feb 22 17:18:43 +0000 2022,Straight up dude..no more...no less,,0,nstrack1017,6,0,False
1597980760216150017,Wed Nov 30 15:48:25 +0000 2022,I used to be a much more interesting person but it just takes so much effort,"Kentucky, USA",0,HBuluki,14,0,False
1586045840749203456,Fri Oct 28 17:23:05 +0000 2022,,"Bristow, OK",5,PekrulJeffrey,29,151,False
1586492758327435264,Sat Oct 29 22:59:07 +0000 2022,,,1,EvaFran41752781,1,5,False
42931231,Wed May 27 17:31:41 +0000 2009,I am me an you just take me for who I am or dont...life is to short to worry what others think of me....😎💚🍀,,16,owllover61,322,278,False
790211929654435842,Sun Oct 23 15:23:00 +0000 2016,Creative Collaborator,"Albuquerque, NM",140,kellicooperabq,441,394,False
1486690257156386819,Thu Jan 27 13:19:51 +0000 2022,,Stankonia,1,TonyRazzberry,263,186,False
1519673673074065409,Thu Apr 28 13:43:41 +0000 2022,Mostly Conservative,,3,1BrooklynBobby,162,199,False
1586336013458313220,Sat Oct 29 12:36:11 +0000 2022,,,2,Karen22065,122,57,False
1311141622508326912,Wed Sep 30 03:12:18 +0000 2020,,,2,TC29932902,36,262,False
1594486136637980672,Mon Nov 21 00:22:12 +0000 2022,,,0,SteveHo44262270,4,14,False
958130507920887810,Tue Jan 30 00:11:29 +0000 2018,,,12,TMOATTS1,1772,5422,False
520348100,Sat Mar 10 12:16:13 +0000 2012,,,17,MarcBiviano,26,8,False
1594286885148450818,Sun Nov 20 11:10:48 +0000 2022,,,3,BettySaveUSA,93,255,False
1476111562545012737,Wed Dec 29 08:43:31 +0000 2021,,,1,flader_james,39,16,False
918232370276438016,Wed Oct 11 21:50:31 +0000 2017,"Left leaning  mechanic that loves theater and family. dirt road, Democrat",,1468,Randon7981,32202,417631,False
370251465,Thu Sep 08 18:16:38 +0000 2011,"DaaS Inovator/Architect!
TrinityIDC - DW/BI for the rest of us...
CDVP2",,228,DaleTAnderson,3356,5180,False
1598525492390412291,Fri Dec 02 03:53:11 +0000 2022,,,2,normssecret,38,3,False
1587484863942254594,Tue Nov 01 16:42:22 +0000 2022,,,1,kimgoslin1,2,13,False
1430418360278208516,Wed Aug 25 06:35:33 +0000 2021,"PhD from California State University, Los Angeles. 5 yrs Vegan, Animal Lover.","Los Angeles, CA",109,KirstinKristina,3065,2264,False
1519310786061029378,Wed Apr 27 13:42:16 +0000 2022,"Salty Ol Southern Mi Mi who was raised in what was the Great Pacific Northwest. Wife , Mother and Mi Mi . I don't accept messages bahahaha.",,2,SaltyOlMiMi,87,216,False
3067333392,Sun Mar 08 02:07:16 +0000 2015,,"Ohio, USA",179,MatCat58,14566,12942,False
1593981915463303172,Sat Nov 19 14:58:48 +0000 2022,,,6,1curious_person,249,29,False
1518912138525306880,Tue Apr 26 11:17:48 +0000 2022,Red blooded American,,3,Rd051471,202,19,False
1485060530482130946,Sun Jan 23 01:23:39 +0000 2022,,"Cuyahoga Falls, OH",0,porthioskanan,108,17,False
3060080906,Tue Mar 03 16:02:19 +0000 2015,CTE teacher and FBLA chapter adviser.  Blended family that includes 6 daughters and 6 granddaughters.  Avid reader.  Love to travel.,77407,39,ivydoris6,470,197,False
1586574029988990976,Sun Oct 30 04:22:04 +0000 2022,,,3,David86726614,17,192,False
1597727168519319552,Tue Nov 29 23:00:38 +0000 2022,,,1,Sherrie17949383,1,0,False
1503504859621953536,Mon Mar 14 22:55:13 +0000 2022,"✌🇺🇸 ☢️🚢🛢🚜🪙
Natural Resource Investor, Uranium Bull, and Entrepreneur

Follow me on Instagram - useful_idiot87","Minneapolis, MN",16,Useful_Idiot87,709,238,False
1529342127456632832,Wed May 25 06:02:56 +0000 2022,"am 56 white male singel i like the beach live in florida i have 3 pet peves 1 i hate liars ,2i hate cheaters 3 i hate thiefs i like to fish listen to music",,22,Freedom82394956,26,30,False
1869986654,Mon Sep 16 02:36:44 +0000 2013,,,129,WALenyaW,76,59,False
1597805774633304064,Wed Nov 30 04:12:59 +0000 2022,"I am a history enthusiast, author, speaker.  I study religions, governments, media compare, check facts, keep old photos marking places Presidents, VP,s travel.",Grants Licke.  KY,22,KathyMartinHal3,185,465,False
1519361738663247873,Wed Apr 27 17:04:25 +0000 2022,,,9,JasonGi37909786,83,99,False
1594096256275681280,Sat Nov 19 22:32:47 +0000 2022,,,6,WileKelley,357,42,False
1545391050629447681,Fri Jul 08 12:55:30 +0000 2022,,,0,kangiephil,36,119,False
