"@MSNBC @MaddowBlog “Simpleton’s defense”?  You mean convincing voters that hardworking tax payers shouldn’t have to pay off someone else’s student loan?  Not to mention, it’s illegal."
@MSNBC @MaddowBlog I feel sorry for the suckers who fell for this student loan forgiveness scam and voted for Joe.
"@MSNBC @MaddowBlog Setting up a 2024 elections tsunami against rePublicans on: Climate; Mass Shootings; Abortion; and now, Student debt forgiveness."
"@MSNBC @MaddowBlog If you can't pay off student loans getting a job with the degree you earned, means all that time and money was pretty much wasted doesn't it?  Person A's poor choices shouldn't be person B's debt to pay off."
@MSNBC @MaddowBlog The simple defense is why should I pay for my own student loans and everyone elses?  Its ridiculous what Fuhrer Biden is pushing these days.
@MSNBC @MaddowBlog Nothing simple about it this Student loan forgiveness is UNCONSTITUTIONAL.
@FoxNews The money they squander. Tax payers money. $85 Billion in Assets from Afghanistan. Pay off student loans.... Where does it end.
"@MSNBC Here’s an idea, how about MSM do their job and start calling out the hypocrisy of Republicans who took millions in PPP $ but are too selfish to give some struggling people 10k for a student loan-shame them."
@MSNBC Ppp loans were all forgiven for Rich but poor working people still gonna have to pay student loans per Republicans .  Republicans love to sue and keep poor poor .
@FoxNews End the #Ukraine money grab.!!   Pay-off all student loans first as an investment in America’s future.! (I am 63 - Doesn’t affect me)  — End ALL @USAID NOW
"@MSNBC Did you just discover who Biden is?  Next up from MSNBC ""hey guys, Biden made student loans non-dischargable  as a favor to banks, can you believe this breaking news????"""
@FoxNews Stop Federal Funding and student loans to attend these schools.
"@FoxNews He's having issues isn't he. He can't pass a ban on pew pews, he can't do student loan forgiveness (kind of intentional btw,) he can't pass gas because his heads in the way of natural progression in his bum.  He just can't catch a break man. 😪"
@CNN Let's see how much they believe in the Constitution after the courts declare the Student Loan Forgiveness unconstitutional.
"@MSNBC And it won’t be the last! Biden has proven he will do anything to stay in power; lied he had congressional approval for student loan forgiveness, lying his son Beau died in Iraq, lied he graduated at the top of his class, etc. just a pathetic patsy &amp; liar!"
@FoxNews Will this also be covered by the 'student debt forgiveness'?
@FoxNews This makes no sense...Ukrainian oligarchs can't vote in US elections...maybe they have outstanding student loans....
"@CNN What?????? You mean you can’t write some kind of executive order to fix this?  Just like you can forgive student loans?  Yes Joe, congress has to power but you do not!"
@CNN Just like the student loan BS..remember before the election China Joe said because of his negotiations there will be no l rail strike. How long will CNN allow China Joe and his administration to spread their BS?
@FoxNews Biden will use this to keep the pandemic going in the US so it justifies him giving student loan relief..
@MSNBC MSNBC as usual ignores that the whole Biden Student debt forgiveness WAS for votes to divert attention from  all other failed policies.
"@MSNBC President Biden lied to the gullible people, who actually thought they were going to receive student loan forgiveness. 😂"
@MSNBC I don’t care about who dines with Trump.  I care that my health ins premium is going up next year but my coverage stays the same.  I care about my student loan relief being blocked by Republicans.  I’m so tired of your obsession with this man.  He’s not worth it.  Move on.
@MSNBC Republicans are not afraid to say they are against student loan bribes. It is irresponsible and unconstitutional.
@FoxNews that's why they can't pay back their student loan
@FoxNews Before the election he promised student loan forgiveness and averting the rail road strike. Looking like neither will happen. Reviewing all his non-accomplishments I can see why there are so many post here naming him the worst president ever.
"@FoxNews You mean like someone saying their son died in Iraq. My wife was killed by a drunk driver, the student loan payments will resume on Jan st it is time to start repaying."
@nytimes We know that joementia is a liar isn't that right student loan forgiveness people yay let's go Brandon
@FoxNews Eff Biden and his unconstitutional student loan handout. Biden just wants to create a generation of grifters like he and his corrupt family are. Whoever signed for the loan pays the loan!!!
"@FoxNews Since educations/schools have turned into money machines for decades.  Those student loans, would be better to be written off by the universities, colleges, or business schools?  Regardless, It shouldn’t be paid by taxpayers."
@usedgov Wait times for customer service @MOHELA are currently 4 HOURS. This organization does not have the capacity to provide federal student loan service.  Please investigate.
@FoxNews they should work part time to pay off their student loan instead of bludging on the taxpayers
@MSNBC @MaddowBlog Kind of like telling 92 million Americans who have student loans they don't have to pay them back! DUH!
@usedgov I applied for student loan forgiveness on October 15. I still haven't received an email telling me whether or not I've been approved.
@CNN Cnn is racist thats all they talk about is how racist everybody is that is what racist do all my black white mexican and asian freinds think its all bullshit if biden would not have lied about student loans being paid off we would of hade the red wave hes lucky kids are gulable
@FoxNews Meanwhile senior citizens are starving   Veterans in living a cardboard boxes.   And young people who paid off all their student loans are getting shafted
@FoxNews But guns...but gay marriages...but student loans...but UK...but but but...
"@FoxNews Yeah, Biden, promising to drop student loans isn’t classified as “buying votes?”"
@FoxNews Democrats! Same as paying off student loans tp buy votes!
@FoxNews I wonder what the viewpoint would be if an examination of the recent student loan forgiveness effort were performed?
@FoxNews Shouldn't Biden get the same for the student loan forgiveness?  That was basically buying young votes.
@FoxNews Thank God I'm not paying for anyones student loan! Or they can pay for my car payment.
@FoxNews And Republicans celebrate no student loan relief for teachers and nurses. Smh
@FoxNews I hate to be trite but... .🤣Pay off your own damned student loans just like the rest of us had to.
@FoxNews Wrong to make low income and blue collar workers pay off kids student loans because they didn’t want to work while going to college!!!! Get a damn job and pay your own debts!
"@FoxNews Joe, you cannot spend money without Congress approval. Student loan is not a National Security issue. Have them get a job and pay their own billls like others had to do!"
"@FoxNews If Joe Biden were being intellectually honest about his actions to cancel student debt he would name them ""The Burdening of People who didn't go to College with the Debt of those who did Act"". Biden's student debt forgiveness plan may cost taxpayers an average of $2,000, per CNBC"
@FoxNews Gimme my student loan forgiveness and I’ll consider you to be a half decent human being
"@FoxNews The student loan forgiveness program served its purpose, buying votes heading into the midterms.  Surely Biden knew it was illegal."
@FoxNews Democrats knew this was a bullshit ploy to get votes.   Biden doesn’t have the authority to cancel student loans.
@MSNBC How do people feel their not getting their student loan forgiveness?
"@FoxNews Looks like all the student loan people that voted for Biden voted for a bribe pre-election that constitutionally can't be carried out. If you vote don't vote for personal favors vote for your country. With Biden in the office look at what you've done to our country. Economy, war."
"@FoxNews He should not just say he is going to take care of student loans, he is buying votes and lying to the American citizens"
@FoxNews Your also forgetting the fact that he helped put a stop to student loan forgiveness! #TRUMP2024ToSaveAmerica
@FoxNews NOT A STINKING PENNY FOR STUDENT LOAN FORGIVENESS!!
@FoxNews Just did this to help try and get votes. Pay your student loans just like everyone else did in the past. Congress won't pass this.
"@FoxNews I never had a student loan, will they pay my house off instead?"
"@FoxNews Just a thought, but why don't colleges and universities with their HUGE endowments pay off some student debt? Better yet, how about low or no interest student loans? The accruing interest makes it seem insurmountable to pay off loans for students."
"@FoxNews Political theater just like everything Joe Biden does all show no substance. He knows his actions in forgiving student loans are not legal. He’s a showman, a ConMan doing it solely to ingratiate himself with the left."
@FoxNews So everybody that has already paid their student loans should get all their money back too
@FoxNews That isn’t want Nancy Pelosi said. She said Biden does not have the authority to forgive student loans like that 😏
@FoxNews Now I knows he’s full of it in regards to student lone debt forgiveness.If Biden thinks the same Supreme Court that overturned roe v wade is going to back him he’s nuts or he’s just blowing smoke up his base’s ass to get votes.
"@FoxNews Student debt is numbers on screen. Sh$t to be honest thats what we all are. Americans are in debt because of student loans. I believe that if u have a degree, then u should be student debt loan forgiven. Or there should be requirements ! Why not ?"
@FoxNews In a Christian Nation people blocking someone else blessing.  If I had to pay my student loans everybody else should pay theirs too.
@FoxNews NO STINKING MONEY FOR STUDENT LOANS FORGIVENESS!!!
@FoxNews Explain to me why I should pay YOUR student loan debt when I worked two jobs to put myself through college so I would not have college debt. How is that fair in any level.
@FoxNews I don’t want my student loans forgiven. I’d be tremendously greatful if they lowered the predatory interest rates though. Some of mine are as high as almost 7%. Makes it hard to even make a dent in the principle.
"@FoxNews Then reimburse the millions of Americans who paid their student loans off, including me over a 10 yr period."
@FoxNews He trying to buy votes but who will get stuck paying these student loans the taxpayers!
"@FoxNews It’s ok, I forgave myself, my student loans are between the government and god now"
@FoxNews An email was sent to people with student loans that stated their loan would be reviewed for debt forgiveness if they applied. A link was in that email asking for information related to the loan. Why would this be done if the program wasn’t already approved?  Why????This is nuts.
@FoxNews It was promised so they should get it! It's not fair to give all this money each month to people with kids that can also work and people without kids get nothing. People who have student loans do have jobs and have been working the whole time and need help! COVID put them behind
@CNN Student loan forgiveness once again 👎
@FoxNews I don’t have any student loans but I’ll take 20 bucks.
"@FoxNews Ok, so how is this fair to the people who have paid their student loans off???... And is this fair to the American tax payers who will ultimately pay for this."
"@FoxNews And how is this equitably when the millions of other students and families had to work multiple jobs and years and years to pay thier student loans. Basically what this does is now makes those families and students, along with other kids who couldn’t afford to go to college pay"
@FoxNews The PPP loans were given to businesses that kept their employees on payroll after the government FORCED them to close shop.  Student loans are what people WILLINGLY sign up for to pay for their education. The terms are made clear before they start.  They are NOT THE SAME.
@FoxNews If you sign a credit application to get a loan it’s a promise to repay.  It’s their debt!!! I paid my own student loans and so did most other people.  I resent paying other peoples bills.
"@FoxNews President Biden, I remember who payed off my student loans it was me. I applied for the loan. So I paid that loan. It’s just that simple."
"@FoxNews I have student loan debt myself, but I dont expect my neighbor to pay for it. Maybe think about addressing the ridiculously high cost of higher education."
@FoxNews How many people between the ages of 18 - 38 voted for Biden solely on the expectation he would forgive student loan debt? #Duped
"@nytimes Gov Puto (Abbott)! Doesnt ""blocking"" Pres Biden student loan plan HURT Texans who voted for you!?"
"@FoxNews If Biden really wants to help ALL Americans how about giving us all 1 year interest free from credit cards, home loans, car loans and student loans?"
@FoxNews Hey communists how’s that student loan forgiveness going for y’all? Lol. Lied to again by a old pedo communists.. Pedo Peter strikes again. Noticed he likes fucking kids.. ha ha ha ha
@FoxNews I wonder how many people realize that any student loan forgiven just means we all share the cost of that person's debt.
@FoxNews keep in mind that the Rosetta stone gives instructions and reasons to forgive all debts not just student loans but all loans 🙏
"@FoxNews Student debt is a national crisis. It's easy to get a school loan, not enough guarantees that you can make enough money to pay it back. I think the cost of college degrees should vary by the income you will have in that field of work. Student loan debt relief is great."
@FoxNews Of course the SC rejected.  JB does not have authority to forgive student loan debt.
@FoxNews Student loans is fraud there I said it
@FoxNews I wonder how many folks realize that Jesus addressed the basis on which many folks object to student loan forgiveness in Matthew 20: 1–16.
"@FoxNews Just remember it was your Commander in Sleep that introduced the bill that was later signed into law  thatnypu couldn't file bankruptcy on student loans, and turned the higher education game into a money making business! Want dept relief, regulate the amount a school can charge."
@FoxNews It’s not his money to give away…..students in the past had to PAY for their student loans….
