user_id,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified
1357024805992751104,Wed Feb 03 17:55:09 +0000 2021,"Newsman here with the news. Reviewing news as it comes available and calling out fake news when I see it. If you aren’t already following me, that’s on you. I",,8,Newsman_News,1621,20,False
1521453616346849282,Tue May 03 11:37:06 +0000 2022,,,3,918Radar,34,25,False
955480731584622592,Mon Jan 22 16:42:13 +0000 2018,,,4,SeanMcC67861967,126,465,False
784889259811491840,Sat Oct 08 22:52:37 +0000 2016,Dogs And Christians,"Minnesota, USA",2,pearlie004,263,20,False
1518708738034708481,Mon Apr 25 21:50:18 +0000 2022,"Married, retired, conservative",,0,AnnaLam93450717,15,34,False
1425141724519743491,Tue Aug 10 17:07:44 +0000 2021,InfoGraphic Designer,"Florida, USA",6,AmyEllenLoves,19,20,False
1088439029069156354,Thu Jan 24 14:11:01 +0000 2019,"Retired Produce Broker, Proud Red State Native Floridian",,1,BeeseElizabeth,85,72,False
1191360332960346112,Mon Nov 04 14:23:41 +0000 2019,loving life!!! Married for 21 years and 6 amazing children and i still can run with the best! Always striving to beat my best!! Self made! Luckiest women alive,,11,TheMilesCrew,151,56,False
1587682803881480193,Wed Nov 02 05:48:21 +0000 2022,,Idaho,1,dankern6969,249,320,False
1520857651759906816,Sun May 01 20:08:44 +0000 2022,,,1,Shannon39694934,2,3,False
935083112966455296,Mon Nov 27 09:49:21 +0000 2017,Broadening my horizons,NJ,8,EpicGoddessHD,38,10,False
1420377154186063880,Wed Jul 28 13:34:55 +0000 2021,,,2,DahlmanCarl,2568,1298,False
1147881570025529344,Sun Jul 07 14:54:27 +0000 2019,,,9,TammyBu55231230,198,81,False
1505969074400075782,Mon Mar 21 18:06:48 +0000 2022,Conservative,,0,BekKuch,245,306,False
1586063769611943939,Fri Oct 28 18:34:36 +0000 2022,,"Vermont, USA",27,PassuPerry,1520,1032,False
1591625725,Sat Jul 13 18:43:05 +0000 2013,⚫️🟡STEELERS 🏈OBVIOUSLY!! 🖥 Part Time Blogger. 📲DM for networking. 🤐Rants welcome. NOT 🚫 a voice actor,"Dallas, TX",1158,beanie099,12837,3456,False
1587482882985148417,Tue Nov 01 16:33:55 +0000 2022,,,54,RastelliSteve,573,1094,False
320187191,Sun Jun 19 13:25:40 +0000 2011,"Jesus is Lord! Happily married to my wife, Diane! Proud father of 3 great girls.","Ohio, USA",356,drew_mullen,10653,23856,False
1518782629226577920,Tue Apr 26 02:43:46 +0000 2022,"Looking for like minded common sense peep tweets, anyone out there?😂😂🙄",,9,Shawnlm63,114,290,False
36015448,Tue Apr 28 07:32:53 +0000 2009,,Illinois,78,Smyttii,884,466,False
2366233298,Fri Feb 28 23:42:44 +0000 2014,"Husband, Father, Facilities Electrical Engineer, Looking for new opportunities.",,6,SeniorEEng,383,632,False
1140550132884070401,Mon Jun 17 09:21:56 +0000 2019,,,13,thomaslew13,6409,0,False
1586382556395499520,Sat Oct 29 15:41:09 +0000 2022,,,6,jgh_57,515,391,False
1469812403953147910,Sat Dec 11 23:33:22 +0000 2021,,,3,NiddrieRichard,253,86,False
1586724847517941761,Sun Oct 30 14:21:38 +0000 2022,Retired,Florida,38,larryanglin9,608,2646,False
1140550132884070401,Mon Jun 17 09:21:56 +0000 2019,,,13,thomaslew13,6409,0,False
407966949,Tue Nov 08 20:06:26 +0000 2011,Musician / Singer /Song Writer performing your favorite dance music.,Port Charlotte Fl,16,frankamedeo,133,16,False
1549916753114824704,Thu Jul 21 00:40:02 +0000 2022,"Mom of 4, Army wife for life, AF and Army Mom, and a VA caregiver. Pure Blood. Gamer. Lover of freedom.",Podunk Missery,35,FrenchVanessa3,1005,164,False
841619868923314177,Tue Mar 14 11:59:48 +0000 2017,,,25,DavidWo15416040,51715,73,False
1091323048672796674,Fri Feb 01 13:11:05 +0000 2019,,,1,MikeyPInTheHou1,861,12,False
1556005767932571648,Sat Aug 06 19:54:49 +0000 2022,,,5,Vincent08571545,127,440,False
1519424767891316738,Wed Apr 27 21:14:36 +0000 2022,Trump supporter,,0,TheDonald306,33,21,False
1592519812793749505,Tue Nov 15 14:08:08 +0000 2022,"Opin•ion : A view, judgment, or appraisal formed in the mind about a particular matter, expressed by typing or otherwise ""tweeting"" on site known as twitter.",Earth for now,5,blue_pbnj,70,33,False
862393887029178368,Wed May 10 19:48:20 +0000 2017,,,2,FredBenoit5,622,115,False
1595470254607671296,Wed Nov 23 17:32:21 +0000 2022,,,2,jackSpa81774793,177,3,False
1591516444105342976,Sat Nov 12 19:41:33 +0000 2022,,,2,JohnHen69685395,44,0,False
301552174,Thu May 19 17:21:19 +0000 2011,"People should not be afraid of their governments, governments should be afraid of their people.

Resist/Tyranny",Sniffing your hair,1172,DC_Rob,28371,61952,False
